year,country,iso,trade,exports,imports,ggfce,gfcf,industry,manufact,unempl,agriculture,rgdp_growth,infl_cpi,oil,gold,copper,sp500
1996,Malta,MLT,237.977894704178,114.098241937452,123.879652766726,19.1920789668194,25.0157740972312,25.8955998400345,18.1259768069987,4.40000009536743,2.2597430208577,3.777335761583278,2.053999999999956,22.64645904,429.9675714,2545.072356,1163.16
1997,Malta,MLT,226.287212528358,110.165978017467,116.12123451089,18.4177941968752,22.8863864425167,25.572468691933,17.4237615126094,5.0,2.22917101882699,5.256980144975243,3.112077919532763,22.31211275,385.3440666,2649.802377,1407.69
1998,Malta,MLT,225.361998469125,109.423661233012,115.938337236113,18.30276207544,24.0499449198506,26.3152946521403,17.9228400663635,5.09999990463257,2.35711186418896,5.125601230535959,2.3852513541766207,15.89910408,357.9864969,2012.948297,1742.49
1999,Malta,MLT,228.17083825655,111.684097002185,116.486741254365,17.8545148970282,22.1351669438918,24.8791825669958,17.4419243196952,5.30000019073486,2.18523850434897,4.719974882422195,2.134768888063787,22.42347394,345.9033778,1951.648771,2221.61
2000,Malta,MLT,248.625751911542,120.249128678755,128.376623232787,17.8081820072079,22.7031972955984,26.9384869207672,19.3075484459813,6.32000017166138,1.87204894673395,19.681270098747316,2.3695928753181272,35.48246795,350.7201759,2279.383672,2468.57
2001,Malta,MLT,221.478788321684,108.644959729222,112.833828592463,19.0630386053861,20.4428600321076,23.8939920536412,15.8285270378446,7.1100001335144,2.19665133337309,-1.1746973483585998,2.9294924432410996,31.8004934,353.878578,2061.050772,2229.58
2002,Malta,MLT,223.9061609095,113.402293857919,110.503867051581,18.962458991311,16.7126860431926,24.7885933333435,15.5874839963053,6.90000009536743,2.13319923813411,2.56526325306643,2.1884904806054983,32.93713439,409.5668123,2060.543905,1881.87
2003,Malta,MLT,217.893680169913,107.522220207958,110.371459961955,18.9742369263335,21.1207353648683,24.7540403307122,15.5467586607997,7.48999977111816,1.96163456311131,4.074068850260137,1.3038377744259977,36.29696071,456.5667373,2234.602113,1441.11
2004,Malta,MLT,212.647354524325,103.127373648637,109.519980875688,19.1612229289027,21.0297060266197,22.3096422266211,13.5282915273624,7.32000017166138,1.89542389804027,0.14026812660372645,2.7908284806775097,44.37860746,481.2777578,3370.595366,1787.42
2005,Malta,MLT,217.60221832084,103.579529341618,114.022688979222,18.4361664556252,22.8366866316343,20.9641037811341,12.9821218134708,6.92000007629395,1.84022933394417,3.3835935757446034,3.0079665245030807,60.87616006,507.2071291,4194.635171,1810.81
2006,Malta,MLT,253.836606874537,123.401684408007,130.43492246653,18.8213345317782,22.4781719037274,19.9445952464094,12.442969437306,6.80000019073486,1.86946993783326,2.510142344702526,2.7737800648148125,71.49005651,672.0356633,7475.171698,1884.86
2007,Malta,MLT,262.31705795599,129.244312067728,133.072745888262,18.1964456826275,22.9486626925098,18.2632058808108,12.4331387703703,6.46999979019165,1.83022178354042,4.774705600076468,1.2492192379761846,74.52244763,730.0873252,7459.129515,2056.54
2008,Malta,MLT,298.818062272979,148.495052554369,150.323009718611,19.8244327480248,20.0368651686901,19.2743749630097,13.5118998233441,5.98000001907349,1.06009475604875,3.82635941564593,4.258621718970801,94.31758367,847.6846772,6764.189183,1909.26
2009,Malta,MLT,294.950095332085,147.022002797635,147.92809253445,19.6793719081413,18.2842736015265,17.5408959699934,11.2590300449791,6.8899998664856,1.43868224857292,-1.1338734682065144,2.0843274608233653,64.02194964,1008.650896,5338.612943,1198.27
2010,Malta,MLT,301.836697583246,150.946742362119,150.889955221128,19.0633647366247,20.992562050937,17.5662632062931,11.2365503020069,6.84999990463257,1.26561305258268,5.543639385222199,1.5156351361853782,79.04077178,1224.66425,7534.779583,1515.63
2011,Malta,MLT,319.70341641224,160.586339341942,159.117077070298,19.6014408115209,18.1621557330638,16.3378778862183,11.2343365627484,6.38000011444092,0.991911789935635,0.46705085613227837,2.962985281928998,93.70575127,1413.757637,7953.6269,1702.39
2012,Malta,MLT,322.676452856014,163.11997213645,159.556480719564,19.8329069612708,17.6059969094815,14.9253251426445,10.9398937600313,6.19999980926514,1.05559674436415,4.117707299351658,2.3758205776035712,95.31152279,1515.330288,7226.988911,1677.16
2013,Malta,MLT,304.328625830067,155.972434583253,148.356191246813,18.7623783793799,16.5238730736504,14.5871799108642,9.43608735455709,6.1100001335144,1.06985525566945,5.473355695452664,1.180284363665396,94.87940373,1286.720999,6684.108843,1879.08
2014,Malta,MLT,287.641433044661,149.812516183676,137.828916860985,18.5116571604353,16.6598172435883,12.988844147857,8.52320656301344,5.73000001907349,1.00416381845395,7.633538112300653,0.3103064721819315,88.92742601,1169.476277,6342.227603,2277.18
2015,Malta,MLT,299.470148673615,154.618150917833,144.851997755782,17.0880521400346,24.1996419241895,12.2935947155974,7.44820053245718,5.38000011444092,0.922883637945721,9.608132810799862,1.1005482637894914,51.86371799,1186.069383,5631.076427,2536.63
2016,Malta,MLT,303.011238915135,157.801342945413,145.209895969722,15.8308987178293,22.6830534687526,12.3425622899506,7.19035076588582,4.69000005722046,0.926431743022523,3.3814500257711044,0.6427027715265599,45.52832222,1328.235473,5176.761037,2367.08
2017,Malta,MLT,290.486398245104,154.561229886143,135.92516835896,14.54378807109,20.6083196386802,11.8336814528183,6.92061606749522,4.0,0.647419409510911,11.079152231600187,1.3643544815077346,54.25841395,1292.172443,6339.762495,2738.47
2018,Malta,MLT,272.949145414659,145.191923493646,127.757221921013,15.4883766795309,20.2585137365936,12.0261893327358,7.06621875747765,3.66000008583069,0.696359260128522,6.034213807246891,1.1578236245151752,67.15239138,1247.033262,6415.619786,3289.86
2019,Malta,MLT,275.332204180521,146.079187783961,129.253016396559,16.5904757478922,20.5046193927745,12.4681774767509,7.08515621455774,3.61999988555908,0.475683252330298,5.861136492956476,1.6420600176890288,61.72971534,1399.805003,6041.681228,3027.78
2020,Malta,MLT,285.831509058467,149.234806231185,136.596702827282,21.0988438408735,20.5672858973882,13.3999012006283,7.4861188089407,4.34999990463257,0.437712924072268,-8.348798175616768,0.638544956777154,41.67893282,1788.324734,6236.792034,3714.39
2021,Malta,MLT,283.469450087264,148.434018362563,135.035431724701,20.5842112414601,22.2924774179351,12.9999718187,7.17929928861946,3.52999997138977,0.406681285197632,9.413538370969455,1.49789217934706,68.67853022,1789.41497,9264.169006,4239.2
1987,Marruecos,MAR,49.6575055142262,22.4812530281349,27.1762524860913,18.4344941425335,22.2358481789723,27.6076030776449,19.6454729707873,14.6999998092651,11.7645157681426,-0.32500407571898204,2.698739977137654,24.12040351,593.4749127,2369.397914,695.25
1988,Marruecos,MAR,50.1376031659319,24.9965468597217,25.1410563062102,17.5497562375996,22.5121444743176,27.7324072450463,19.1833668789246,13.8999996185303,14.2034199748533,11.875235978807797,2.3690550548764566,18.37158451,545.5388017,3247.496296,632.84
1989,Marruecos,MAR,50.3508447455349,22.5549372963548,27.7959074491801,17.3414832161909,26.8507800487384,27.346951339448,18.7688925607848,16.2999992370605,14.3519017674523,2.846202581293311,3.2599694922640365,22.4013392,478.9861186,3576.915524,688.86
1990,Marruecos,MAR,54.6266874206198,24.5593205075626,30.0673669130572,15.6975493484979,25.7850621321567,27.5981379041356,19.2835975912071,15.8000001907349,15.0951754132603,3.4118122263137485,6.782594015109944,27.67450646,463.8390419,3219.313698,780.0
1991,Marruecos,MAR,49.7792954766494,22.3187677496636,27.4605277269858,15.5738195976054,24.9470242298459,26.0161584122031,18.350084003306,16.9799995422363,17.4994367386153,7.216088161382417,7.986166007905093,23.64830939,442.1598013,2855.233495,706.83
1992,Marruecos,MAR,50.2633161845725,22.1721546193877,28.0911615651847,16.4648336860816,24.8061662867255,26.3722397566432,18.865943123959,15.6800003051758,14.0427572103275,-2.0977387614766863,5.740246628687395,22.7949621,411.9371726,2733.786571,880.66
1993,Marruecos,MAR,49.668456614101,22.06075149691,27.607705117191,17.9402510908716,25.5504911694277,26.4745223327555,19.0600404689904,15.6899995803833,13.0694074271171,-0.7405916920220856,5.183113960308172,19.51014539,416.7737757,2216.194195,892.12
1994,Marruecos,MAR,47.3135537325048,20.9385014625219,26.3750522699829,17.3529143473192,23.5729807167336,25.1640015647731,18.0762012384466,19.275000095367453,17.2595077231236,10.588000400616737,5.141671529533509,18.97370477,458.6313885,2755.786305,945.64
1995,Marruecos,MAR,51.7150253841236,22.6732200383806,29.041805345743,18.0348883814997,23.9573032588587,26.3311782242225,18.8750053091466,22.8600006103516,13.4926498510091,-5.405447867159996,6.123581647755216,18.69378419,417.9329987,3193.651713,904.8
1996,Marruecos,MAR,47.0955434479783,21.8359749586865,25.2595684892918,15.797244496597,21.8130190608271,25.6209964186976,18.2909853248143,17.7600002288818,18.4399801016561,12.372876276007805,2.9868092277302694,22.64645904,429.9675714,2545.072356,1163.16
1997,Marruecos,MAR,51.1501546486104,23.9241178671875,27.2260367814229,17.0186462627484,22.7586294917097,27.3223950880414,19.0591773357952,16.6700000762939,14.6341801323036,-1.5607023560645361,1.0381989505161338,22.31211275,385.3440666,2649.802377,1407.69
1998,Marruecos,MAR,50.7976821472107,23.4038041854498,27.3938779617609,15.909932567873,24.2263925864149,25.7378861805306,18.0143016202193,19.1200008392334,16.1124884056457,7.238552689653899,2.753113307644761,15.89910408,357.9864969,2012.948297,1742.49
1999,Marruecos,MAR,53.9866926482482,25.1543679508289,28.8323246974193,17.1164300051583,26.2541349966741,26.1018747709049,18.4117272742884,13.9399995803833,13.8655430543884,1.0813325617379466,0.6847826086956221,22.42347394,345.9033778,1951.648771,2221.61
2000,Marruecos,MAR,59.1618267897055,26.7874316586441,32.3743951310614,17.6041341832193,26.9729174618258,26.9599147565156,18.4955086758582,13.5799999237061,11.8772796274601,1.9128729806377587,1.894634567634701,35.48246795,350.7201759,2279.383672,2468.57
2001,Marruecos,MAR,59.4180038973489,28.2091661254411,31.2088377719078,17.8871729081631,25.8544938018788,25.4034697723975,16.8411804690396,12.460000038147,13.1919619278372,7.319967454207155,0.6198018752979317,31.8004934,353.878578,2061.050772,2229.58
2002,Marruecos,MAR,60.5340864045186,28.9176142561292,31.6164721483894,17.6402498205155,26.3285763830877,25.2302295074481,16.8503472895946,11.5900001525879,13.200521732676,3.1214496560054483,2.795619669369387,32.93713439,409.5668123,2060.543905,1881.87
2003,Marruecos,MAR,58.3277426764957,27.5037769965179,30.8239656799778,17.4233499982418,25.9274005313485,25.9972233760633,17.517002202941,11.9200000762939,13.9231059316165,5.961162154782751,1.1677336747758282,36.29696071,456.5667373,2234.602113,1441.11
2004,Marruecos,MAR,61.596533473438,28.1075991337609,33.4889343396771,17.9050829757389,27.2927845864884,26.614891486313,17.7803507577198,10.8299999237061,13.1609045519777,4.797018362163308,1.4934440338177701,44.37860746,481.2777578,3370.595366,1787.42
2005,Marruecos,MAR,67.9148544916014,30.9191592317607,36.9956952598408,18.5470095999218,28.4869158836571,26.1539373971862,16.8406484052819,11.0100002288818,11.8160299368527,3.2916396843359452,0.9826416600159593,60.87616006,507.2071291,4194.635171,1810.81
2006,Marruecos,MAR,71.4962867805158,32.7553597974598,38.740926983056,17.8416192248279,29.1691783429191,25.1539438817653,16.1571751904471,9.67000007629395,13.6024808365782,7.574631644585317,3.284761669548031,71.49005651,672.0356633,7475.171698,1884.86
2007,Marruecos,MAR,78.4871743394128,34.5716800765988,43.9154942628141,17.5145553101787,32.1554213704384,24.6660386391364,15.1186817599185,9.5600004196167,10.8631260327707,3.5315941515449145,2.0420851267335616,74.52244763,730.0873252,7459.129515,2056.54
2008,Marruecos,MAR,85.6728209004978,35.7423506783512,49.9304702221466,16.7672070508913,34.4171702984411,26.7642919609071,15.0930527408122,9.56999969482422,11.9591217907858,5.923277685975936,3.7148431149405914,94.31758367,847.6846772,6764.189183,1909.26
2009,Marruecos,MAR,67.91510294823,28.0031744207951,39.9119285274348,18.2398264222434,31.6620417564594,24.2382258514889,15.4989492079312,8.96000003814697,13.0286192204766,4.243757320833685,0.9718629986676719,64.02194964,1008.650896,5338.612943,1198.27
2010,Marruecos,MAR,75.2476345357776,32.2330186178348,43.0146159179429,17.9478323375273,30.6562124023736,25.6573849385183,15.590907237097,9.09000015258789,12.9435245416913,3.8157179167666033,0.993557401226397,79.04077178,1224.66425,7534.779583,1515.63
2011,Marruecos,MAR,83.4268001663258,34.7000342650751,48.7267659012507,18.7006829846466,31.4952132543651,26.6121352019384,15.4933012387861,8.90999984741211,13.1199875133676,5.24569729729496,0.9069249096919973,93.70575127,1413.757637,7953.6269,1702.39
2012,Marruecos,MAR,85.1249172938184,34.9295478964619,50.1953693973565,19.8365100762961,32.5977348236368,26.4073614103866,15.2316185879858,8.98999977111816,12.3295603982163,3.0099612622197736,1.2871224007920068,95.31152279,1515.330288,7226.988911,1677.16
2013,Marruecos,MAR,80.0205585556891,32.7776435173172,47.2429150383719,19.8579388210348,30.7928408115172,26.1685021989636,15.5131341997031,9.22999954223633,13.3895668114081,4.53542420003854,1.8806546672410551,94.87940373,1286.720999,6684.108843,1879.08
2014,Marruecos,MAR,81.7722741890864,34.6324088802822,47.1398653088042,19.9165528390622,29.8513252991217,26.4906373193167,16.4904860294626,9.69999980926514,11.6606655024552,2.6694939269441553,0.44231005355686026,88.92742601,1169.476277,6342.227603,2277.18
2015,Marruecos,MAR,77.1980363378713,34.8000404878789,42.3979958499924,19.2772913608988,28.3689457968521,26.094033098841,16.1369502505188,9.46000003814697,12.628068222076,4.536378168064492,1.5579071134622202,51.86371799,1186.069383,5631.076427,2536.63
2016,Marruecos,MAR,80.8605951862807,35.3515345494454,45.5090606368353,19.3089617450744,30.0313157242835,25.8922711450225,15.678094488018,9.30000019073486,11.9966957124204,1.0598563900819924,1.635311143271223,45.52832222,1328.235473,5176.761037,2367.08
2017,Marruecos,MAR,83.9991721893241,37.2238240149758,46.7753481743482,19.0215842226811,28.6159099567751,26.1594758453311,15.6990531915394,9.30000019073486,12.3625058205438,4.254603273240631,0.7546632493238947,54.25841395,1292.172443,6339.762495,2738.47
2018,Marruecos,MAR,87.9757826828681,38.7774783641854,49.1983043186827,19.0135349578651,28.3937307785646,25.8737549201011,15.6752187488441,9.30000019073486,12.2167361472598,3.1485026559138207,1.803916711418041,67.15239138,1247.033262,6415.619786,3289.86
2019,Marruecos,MAR,87.2255175632327,39.3169362407899,47.9085813224428,19.3412421517584,27.6438533456627,25.324122185346,14.8971292654618,9.30000019073486,12.1459291502647,2.607935494624747,0.3033860365910135,61.72971534,1399.805003,6041.681228,3027.78
2020,Marruecos,MAR,77.4820310943984,34.9267246799281,42.5553064144702,20.8752286555284,26.448503516683,26.132217736051,15.2711145540104,9.30000019073486,11.6822897401702,-6.29325315954723,0.7059686613377192,41.67893282,1788.324734,6236.792034,3714.39
2021,Marruecos,MAR,83.9732282651398,37.2512427792678,46.721985485872,20.109213508298,27.0537810164593,26.8095020955719,15.4317473195888,9.30000019073486,12.6462600529191,7.372727618474295,1.4019588396201543,68.67853022,1789.41497,9264.169006,4239.2
1988,México,MEX,38.7903369479031,20.0960561464169,18.6942808014862,8.48490939682856,18.6787307285287,29.7446543470604,22.1015500416474,1.75999999046326,6.47809392465106,1.2832609967123876,114.16225854906514,18.37158451,545.5388017,3247.496296,632.84
1989,México,MEX,38.3296500774472,19.1321993029959,19.1974507744512,8.32743339061301,17.3713057570827,27.1252598215026,20.2262393837902,2.2233333587646498,6.45259844953101,4.105509330402857,20.00787671399791,22.4013392,478.9861186,3576.915524,688.86
1990,México,MEX,38.5196964133297,18.7044710491717,19.8152253641579,8.430745096664,17.979459106598,26.146929748992,19.1355636082271,2.68666672706604,6.66709637889891,5.175768386810775,26.65167256467649,27.67450646,463.8390419,3219.313698,780.0
1991,México,MEX,35.7865351574196,16.4333900336044,19.3531451238152,9.11590346275984,18.7310274356321,25.7497952510099,18.90927536083,3.15000009536743,6.49698974856723,4.214754838530266,22.662359455061676,23.64830939,442.1598013,2855.233495,706.83
1992,México,MEX,35.553495904112,15.256744442975,20.296751461137,9.94287452110455,19.6225950179852,25.7259806632477,18.5388231560325,3.24000000953674,5.99898080999225,3.541102415949582,15.507896253357135,22.7949621,411.9371726,2733.786571,880.66
1993,México,MEX,27.8279111829983,12.2812976454281,15.5466135375702,9.11478347327494,20.8494246413929,32.4825648919561,18.1609112443805,3.36999988555908,5.10049986844184,1.941155847730247,9.75146045357529,19.51014539,416.7737757,2216.194195,892.12
1994,México,MEX,30.7099718502483,13.3828583816104,17.3271134686379,9.46682590944767,21.6731912653667,32.143107648929,17.3846426074588,4.44000005722046,4.61686056209261,4.941080675687393,6.965812371911628,18.97370477,458.6313885,2755.786305,945.64
1995,México,MEX,46.3210192945657,24.1491933924023,22.1718259021634,8.55116005842394,16.3540401303506,32.6920822660359,19.1513517547962,7.09999990463257,4.42487070737758,-6.291230821101223,34.999271288958965,18.69378419,417.9329987,3193.651713,904.8
1996,México,MEX,50.4192000800377,26.0050149675925,24.4141851124452,8.11971417973755,18.4138209098079,33.9472188082038,20.2015918235257,5.46999979019165,4.868467241268,6.773258694450468,34.37838322351689,22.64645904,429.9675714,2545.072356,1163.16
1997,México,MEX,48.7773616772941,24.3329303395345,24.4444313377596,8.26160243536039,19.8466508986333,34.1982946533783,20.2041339424351,4.23999977111816,4.45028675189157,6.846852278624316,20.62562872592453,22.31211275,385.3440666,2649.802377,1407.69
1998,México,MEX,50.9961216267777,24.5944327690014,26.4016888577762,8.54312865209883,21.0883678080334,33.8837626016573,20.1123167679929,3.73000001907349,4.15870216041237,5.1639251679514775,15.928395011935482,15.89910408,357.9864969,2012.948297,1742.49
1999,México,MEX,50.6179714442795,24.6326500515211,25.9853213927583,9.17851218655456,21.1167229025892,34.1243330548828,19.2851644818971,2.59999990463257,3.68106668954497,2.7535542474823815,16.58561697075369,22.42347394,345.9033778,1951.648771,2221.61
2000,México,MEX,52.4326817487387,25.4067169365962,27.0259648121425,9.51521934438588,21.4888896290959,34.2097056913308,18.9878518498964,2.65000009536743,3.32308631189687,4.942453714674122,9.491561494354173,35.48246795,350.7201759,2279.383672,2468.57
2001,México,MEX,47.1660730175839,22.6667211742494,24.4993518433345,9.88112603307671,19.9337005054382,33.2173413534012,18.0518957738262,2.63000011444092,3.40326534775438,-0.4043901266928329,6.367738062350181,31.8004934,353.878578,2061.050772,2229.58
2002,México,MEX,46.6979147083911,22.5524898738313,24.1454248345598,10.3777164459419,19.2694239003209,32.7103576481985,17.2675847902619,3.0,3.27828185504542,-0.039844481468553905,5.030727331513041,32.93713439,409.5668123,2060.543905,1881.87
2003,México,MEX,50.2056894551963,24.3604406878698,25.8452487673265,11.0337903739071,19.7779020767717,31.1910772712026,16.6089869782365,3.46000003814697,3.38748649595129,1.4463826837036287,4.546900121187125,36.29696071,456.5667373,2234.602113,1441.11
2004,México,MEX,53.486145239206,25.8403039526232,27.6458412865828,10.4872897953287,20.4764595890969,32.851060047984,16.6589751162367,3.94000005722046,3.33919043587465,3.920590810287905,4.688408848431536,44.37860746,481.2777578,3370.595366,1787.42
2005,México,MEX,53.9381321057714,26.2325503809951,27.7055817247764,10.5217066665057,20.7037071489488,32.7834060602748,15.7266043383479,3.55999994277954,3.07320418494207,2.307807065917311,3.9880571459743663,60.87616006,507.2071291,4194.635171,1810.81
2006,México,MEX,56.0927246318034,27.3251618939288,28.7675627378746,10.3444234976116,21.5433381023575,34.1952791030793,16.6599614768607,3.5699999332428,3.0758258597569,4.4950778942141945,3.6294676243913138,71.49005651,672.0356633,7475.171698,1884.86
2007,México,MEX,56.7952793615147,27.527235888679,29.2680434728356,10.4053811429815,21.9419050263272,33.8351374948798,15.9208624812093,3.63000011444092,3.18171470291719,2.291445714298468,3.966849054582222,74.52244763,730.0873252,7459.129515,2056.54
2008,México,MEX,57.7770309296138,27.7014958270789,30.0755351025349,10.7295188813689,23.1643911989187,34.7561916984963,15.8421985501957,3.86999988555908,3.16037871706611,1.1435845871933026,5.1249827457590325,94.31758367,847.6846772,6764.189183,1909.26
2009,México,MEX,55.9677697591441,27.1549993271981,28.812770431946,11.9169638457325,22.12647405096,31.8940938511825,15.0962102628175,5.3600001335144,3.24149414069732,-5.2857441368172715,5.297355842288587,64.02194964,1008.650896,5338.612943,1198.27
2010,México,MEX,60.7603184699927,29.6976647689721,31.0626537010206,11.7713633086286,21.582700563463,32.3619104538285,15.5616793495315,5.30000019073486,3.21915447615495,5.118118143211414,4.15672722680176,79.04077178,1224.66425,7534.779583,1515.63
2011,México,MEX,63.4696779207521,31.0367071399496,32.4329707808025,11.7770831054448,22.2739147502091,33.556801094017,15.351284303746,5.17000007629395,3.08846155393052,3.6630079295013163,3.4073782460569912,93.70575127,1413.757637,7953.6269,1702.39
2012,México,MEX,65.7672458233911,32.2655677637235,33.5016780596676,11.946733981519,22.8404371607489,33.7764665245485,16.3467248038826,4.8899998664856,3.17392496725059,3.6423226794130015,4.111509810703584,95.31152279,1515.330288,7226.988911,1677.16
2013,México,MEX,63.7648766108259,31.3056529459396,32.4592236648864,12.191387292477,21.2524652350746,31.8563175636679,15.831823954908,4.90999984741211,3.13878369494526,1.354091961517323,3.8063906974720396,94.87940373,1286.720999,6684.108843,1879.08
2014,México,MEX,64.9253579018616,31.8734413093812,33.0519165924803,12.194961984343,20.9978574072175,31.4901871470131,15.915704549833,4.80999994277954,3.13208940239957,2.8497732549062516,4.018616080786153,88.92742601,1169.476277,6342.227603,2277.18
2015,México,MEX,71.0890901134614,34.5248858421072,36.5642042713542,12.3171958978037,22.4307087790221,29.9853032661018,17.1616296069511,4.30999994277954,3.19192365688526,3.293151528333782,2.7206406496408375,51.86371799,1186.069383,5631.076427,2536.63
2016,México,MEX,76.0622091378111,37.0421710841871,39.020038053624,12.0104130483677,22.8022572860896,29.6399553095595,17.180450108818,3.85999989509583,3.34646441999055,2.630532424550891,2.8217078474763513,45.52832222,1328.235473,5176.761037,2367.08
2017,México,MEX,77.1157445044434,37.6515684577081,39.4641760467353,11.6165964021021,22.092168982906,30.946234976635,17.4412489484376,3.42000007629395,3.38107388194982,2.113129135497349,6.0414572401901845,54.25841395,1292.172443,6339.762495,2738.47
2018,México,MEX,80.5593842287784,39.2575517289021,41.3018324998763,11.5703277782178,22.0155724663275,31.1488466948457,17.5433645118774,3.26999998092651,3.38380038252913,2.194994725227306,4.899350153565196,67.15239138,1247.033262,6415.619786,3289.86
2019,México,MEX,77.8732605085483,38.8092813307908,39.0639791777575,11.3899252651208,20.6014724004513,30.7912093993868,17.2444007753705,3.48000001907349,3.39431297657728,-0.18590678837254737,3.6359614212701397,61.72971534,1399.805003,6041.681228,3027.78
2020,México,MEX,77.1587717484986,39.6030465121765,37.5557252363222,12.5646448719691,18.9275577262315,29.620622838715,17.2422439136259,4.44999980926514,3.79849641975051,-8.1673580103799,3.3968341557003123,41.67893282,1788.324734,6236.792034,3714.39
2021,México,MEX,82.3642318061249,40.4297423970169,41.934489409108,11.8155818015075,19.8074859333848,31.8722263498307,17.9505326668563,4.09000015258789,3.84399358117076,4.797191749349716,5.689208476837515,68.67853022,1789.41497,9264.169006,4239.2
1986,Nigeria,NGA,9.13584572231066,5.24909035433992,3.88675536797074,1.92923551180674,54.9482703761082,32.8307835240761,21.0099989963273,3.94000005722046,18.0204251588741,0.060945274207147015,5.717151454363001,20.90292417,535.6016225,2001.118746,555.26
1987,Nigeria,NGA,19.4953351115207,12.8476571134081,6.64767799811262,1.63270879819818,50.0498878730815,32.8869010232968,18.7835129469712,3.9332000541687018,20.5521063242771,3.200125467028947,11.290322580645196,24.12040351,593.4749127,2369.397914,695.25
1988,Nigeria,NGA,16.9406096882793,11.1691470480436,5.77146264023578,1.55269831039164,43.7547731385664,32.6148659706,21.0196416954049,3.9264000511169437,23.3716488476568,7.334025487587126,54.511224779766934,18.37158451,545.5388017,3247.496296,632.84
1989,Nigeria,NGA,34.1826172542675,25.250774656634,8.93184259763348,1.31522234080848,52.4874448729066,35.3918071721663,18.3540322059159,3.919600048065186,21.2755973365002,1.9193812958953727,50.46668812359203,22.4013392,478.9861186,3576.915524,688.86
1990,Nigeria,NGA,30.9247400798513,20.974772848998,9.94996723085334,1.22014067179766,53.1221935296175,35.4103267697692,17.7825953409513,3.912800045013428,21.5562632771079,11.776885934207293,7.364400305576946,27.67450646,463.8390419,3219.313698,780.0
1991,Nigeria,NGA,37.0216048644195,24.2468672784523,12.7747375859671,1.22098183590653,48.4001821644715,36.9655659789111,19.4945871482088,3.90600004196167,20.8852831060192,0.3583526025829675,13.006973103742547,23.64830939,442.1598013,2855.233495,706.83
1992,Nigeria,NGA,38.2273883146105,23.9747503010832,14.2526380135273,2.04762860212462,43.7743943900069,37.7096082330884,17.6544930326059,3.8992000389099117,20.3211588731035,4.631192946953511,44.58884271502323,22.7949621,411.9371726,2733.786571,880.66
1993,Nigeria,NGA,33.7197549313028,20.0665399531503,13.6532149781525,2.14845248276628,44.4763640845064,33.1743424877663,18.3762499983637,3.892400035858154,23.4911304788674,-2.0351187757127853,57.165252834921596,19.51014539,416.7737757,2216.194195,892.12
1994,Nigeria,NGA,23.0592364507328,13.5492465113726,9.50998993936022,1.76902101931724,42.0678362091036,31.3183895527606,20.9270802317182,3.885600032806396,25.1738487759527,-1.8149244834631317,57.03170891196581,18.97370477,458.6313885,2755.786305,945.64
1995,Nigeria,NGA,39.5283784087951,24.1558159612417,15.3725624475535,1.16619604666338,37.2059326740728,36.5404898229186,19.9937155656229,3.878800029754638,25.4865064493222,-0.07266476667697752,72.83550229726336,18.69378419,417.9329987,3193.651713,904.8
1996,Nigeria,NGA,40.2577292482001,23.0246995078828,17.2330297403173,0.911234589026348,36.5816700475792,37.4454787243492,19.1010802100397,3.87200002670288,26.1991591974906,4.195924045268695,29.268292682927633,22.64645904,429.9675714,2545.072356,1163.16
1997,Nigeria,NGA,51.4610107949537,28.6497539668708,22.8112568280829,0.912570547264553,38.4222612730956,35.2488501000654,19.1985314411312,3.865200023651122,27.4166511440248,2.937099419752065,8.529874213836264,22.31211275,385.3440666,2649.802377,1407.69
1998,Nigeria,NGA,39.2786074702327,18.144089697365,21.1345177728677,1.37566840272673,40.5534014771735,28.7024397281229,17.4505658778831,3.858400020599364,27.9083713814094,2.5812541028254588,9.996378123867732,15.89910408,357.9864969,2012.948297,1742.49
1999,Nigeria,NGA,34.4578311759326,21.3343312772724,13.1234998986602,1.3833783144103,38.278001003087,29.3636932703443,16.2573691313088,3.851600017547606,26.0284857101616,0.5841268945848688,6.618373394797694,22.42347394,345.9033778,1951.648771,2221.61
2000,Nigeria,NGA,48.9955994666527,36.0232656065616,12.9723338600911,2.12344219763044,34.0492849657349,33.823003290999,13.93340041394,3.844800014495848,21.3572412972176,5.015934757205676,6.933292155651527,35.48246795,350.7201759,2279.383672,2468.57
2001,Nigeria,NGA,49.6805002885015,28.2509582263078,21.4295420621938,1.99062147444592,30.0379434196143,28.2762662656489,13.9253596044022,3.83800001144409,24.4753546604632,5.917684651633048,18.873646209386585,31.8004934,353.878578,2061.050772,2229.58
2002,Nigeria,NGA,40.0351685881311,23.2397194017019,16.7954491864292,1.34048798411306,26.7686560732736,23.0408371859285,11.8118130813701,3.831200008392332,36.9650826655369,15.329155738186229,12.876579203109785,32.93713439,409.5668123,2060.543905,1881.87
2003,Nigeria,NGA,49.3349648618029,26.7513810811897,22.5835837806132,0.951746573175937,28.370895816234,26.0024149030568,12.0606068371394,3.824400005340574,33.8270605520678,7.347194970342663,14.0317836131437,36.29696071,456.5667373,2234.602113,1441.11
2004,Nigeria,NGA,31.895870440492,20.2538033796441,11.6420670608479,4.78763735240833,26.0632544189063,28.3900400642307,10.8615699225558,3.817600002288816,27.2304536003492,9.250558228496896,14.998033818324942,44.37860746,481.2777578,3370.595366,1787.42
